,x,y,Infection label,Movement Rate,Infection Rate,Mutation,Susceptibility
289,0.19340583842057302,5.641310006577807,0,0.1,0.0,0,1
290,5.854907272961286,4.276879928980035,0,0.1,0.0,0,1
291,3.774450795308346,5.899768459071585,0,0.1,0.0,0,1
292,3.400944863340417,2.9561666297071776,0,0.1,0.0,0,1
293,4.01141654756754,5.538541592039799,1,0.08,1.0,1,1
294,2.9896462289291246,2.5247933937604694,0,0.1,0.0,0,1
295,2.0274200751435023,3.7818331212190865,0,0.1,0.0,0,1
296,4.250662300241499,3.959306536519873,0,0.1,0.0,0,1
297,2.8203326035431395,4.834752480937871,0,0.1,0.0,0,1
298,1.3066095053614453,1.9301222463996404,0,0.1,0.0,0,1
299,4.5662830384498205,5.377347960351175,1,0.08,1.0,1,1
300,1.758261107639496,3.9332051862937814,0,0.1,0.0,0,1
301,5.375961656918214,4.995376404903459,0,0.1,0.0,0,1
302,2.781139097353009,2.6530591871352023,0,0.1,0.0,0,1
303,5.356575072086533,5.637411457789687,0,0.1,0.0,0,1
304,2.554010846085216,0.42760183327609913,0,0.1,0.0,0,1
305,2.285557107887429,1.9420785032545735,0,0.1,0.0,0,1
306,1.3627512523393883,0.6805200766466808,0,0.1,0.0,0,1
307,0.36001651003682733,2.7183459441253506,0,0.1,0.0,0,1
308,5.884485732878064,5.507385442969602,0,0.1,0.0,0,1
309,2.7276786761530225,1.4266599384998262,1,0.08,1.0,1,0
310,5.600145043600258,0.2535932914476997,0,0.1,0.0,0,1
311,5.953885089230575,0.45251756336300675,0,0.1,0.0,0,1
312,1.703499562887181,5.565753208315288,0,0.1,0.0,0,1
313,5.85467465280598,2.5072396676461395,0,0.1,0.0,0,1
314,3.2663939712425494,4.140011802192026,1,0.08,1.5,2,1
315,5.855832900281229,2.515452672960323,0,0.1,0.0,0,1
316,4.132068787615327,5.718140540579352,1,0.08,1.0,1,1
317,4.099009033632666,4.9749939548963065,2,0.08,1.0,1,0
318,1.3502681131148522,2.867973926601218,0,0.1,0.0,0,1
319,1.9779244356187584,4.905047974883109,0,0.1,0.0,0,1
320,3.083143502152472,4.670180296373024,1,0.08,1.5,2,1
321,3.1290368737065544,2.6408757776586436,0,0.1,0.0,0,1
